cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,2,818143,2,2,35590649,35590650,865,148780,865,148780,0,866,148952,864,148608,0,0,0,0,0,4d3983d0-7510-4726-b900-15e02da81822,SEP001AA1B6A5D8,SEP0024C4449AB2,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;MLQKvr=0.95;CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,5311,5304,P_TEL,P_TEL
1,2,818144,2,2,35590652,35590653,5755,989860,5754,989688,0,,,,,,2,,0,,950e4cea-127d-41c6-965d-d62f7c2f7ecc,SEP00260B5C3031,10.2.30.113,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,,StandAloneCluster,4150,902122095548,P_TEL,P_LD_Caracas
1,2,818146,2,2,35590656,35590657,277,44320,284,45440,0,,,,,,1,,0,,afb1e95a-99ba-41ea-bfa5-1814918961e7,CSFgnnoc,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2450,901114082184486,P_TEL,P_INT_Miami
1,2,818148,2,2,35590662,35590665,1962,337464,1118,191816,0,,,,,,10,,0,,e71288de-6736-48b9-863d-7f26f75a9509,SEP00260B5C2E86,10.2.30.113,MLQK=2.0000;MLQKav=2.0104;MLQKmn=2.0000;MLQKmx=2.3322;ICR=0.5217;CCR=0.4267;ICRmx=0.8874;CS=29;SCS=26;MLQKvr=0.95,,StandAloneCluster,4154,904142661351,P_TEL,P_MOV_Caracas
1,2,818149,2,2,35590666,35590667,5885,941600,5739,918240,147,,,,,,2,,0,,938576c6-1415-42b9-b36c-8b73f72bb501,CSFgnnoc,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2450,95619625258,P_TEL,P_TEL
1,2,818151,2,1,35590672,35590675,,,,,,923,147680,95,14245,0,,2,,0,2789f0fa-88f3-466f-abab-1d70487f20aa,10.2.30.113,CiscoUM1-VI1,,,StandAloneCluster,4124600395,3391000,,P_TEL
1,2,818152,2,1,35590677,35590680,,,,,,916,146560,284,44326,0,,3,,20,f365ebb6-e744-413e-bfc3-09d7f2565069,10.2.30.113,CiscoUM1-VI1,,,StandAloneCluster,4124600395,3391000,,P_TEL
1,2,818153,2,1,35590682,35590685,,,,,,,,,,,,,,,7e8d09c5-a99e-484b-b1e3-e713ff6fefc2,10.2.30.113,CiscoUM1-VI1,,,StandAloneCluster,4124600395,3391000,,P_TEL
1,2,818153,2,2,35590682,18644544,,,,,,2888,496736,1762,302424,0,,11,,0,2b783e54-1b09-45d4-aac0-ad18e97382d3,10.2.30.113,SEP00260B5C2E86,,MLQK=2.0000;MLQKav=2.1867;MLQKmn=2.0000;MLQKmx=3.7846;ICR=0.7408;CCR=0.3477;ICRmx=1.0000;CS=34;SCS=29;MLQKvr=0.95,StandAloneCluster,4124600395,4154,,P_TEL
1,2,818154,2,2,35590687,35590688,11724,1865544,11788,1886080,97,,,,,,1,,0,,05750cf5-83df-4e33-b385-9aeec0c8fd06,CSFgnnoc,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2450,90118774538353,P_TEL,P_INT_Miami
1,2,818155,2,2,35590690,35590691,1171,201412,1171,201412,0,1173,201756,1169,201068,0,0,1,0,0,31c8ebdb-9927-40e3-a09f-b743d6888404,SEPE8046213C81E,SEPE80462EA7331,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3377,3313,P_TEL,P_TEL
1,2,818156,2,1,35590692,35590695,,,,,,,,,,,,,,,83179ada-c488-43b1-9c79-d6831b14dce3,10.20.13.129,UCCX_3391203,,,StandAloneCluster,16533910,3391203,,P_TEL
1,2,818157,2,1,35590698,35590701,,,,,,,,,,,,,,,d24a226b-9b3a-4094-9a36-0534eeeb6b34,10.20.13.129,UCCX_3391202,,,StandAloneCluster,16533910,3391202,,P_TEL
1,2,818157,2,2,35590698,35590702,,,,,,22724,3635840,4817,758541,0,,0,,0,b3fa6e21-42e0-4dba-8da1-46cfa72a8939,10.20.13.129,CSFgnnocmon2,,CS=0;SCS=0,StandAloneCluster,16533910,2024,,P_TEL
1,2,818158,2,2,35590704,35590705,11546,1985912,11547,1986084,0,11549,1986428,11545,1985740,0,0,0,0,0,a90b265c-ef4f-4f2e-a8ce-36eb06217282,SEPE8046213C81E,SEPE80462EA7331,MLQK=4.5000;MLQKav=4.4978;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3377,3313,P_TEL,P_TEL
1,2,818159,2,2,35590706,35590707,4234,677440,4250,680000,0,,,,,,4,,0,,8195cd3b-e7fd-4346-afc4-d71b99cfc537,CSFgnnoc2,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2460,95619625258,P_TEL,P_TEL
1,2,818160,2,2,35590709,35590710,3087,493920,1161,182259,0,,,,,,0,,0,,df0fb7ac-04f2-411e-9233-060cf09b7263,CSFgnnoc2,10.20.13.129,CS=0;SCS=0,,StandAloneCluster,2460,9033108740021,P_TEL,P_TEL
1,2,818161,2,2,35590711,35590712,1065,183180,1065,183180,0,1067,183524,1064,183008,0,0,1,0,0,4f8544d1-7901-482f-94d7-fc5d55656a7a,SEPE80462EA7331,SEPE8046213C81E,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,818162,2,1,35590713,35590716,,,,,,,,,,,,,,,9639d073-364e-43eb-994d-ae96ca4b4b7d,10.2.30.37,UCCX_3391201,,,StandAloneCluster,11987832063,3391201,,P_TEL
1,2,818162,2,2,35590713,35590717,,,,,,9511,1521760,9521,1523360,0,,1,,0,72d57fcc-2426-487e-afc1-a6b1a3be5c74,10.2.30.37,CSFgnnocmon2,,CS=0;SCS=0,StandAloneCluster,11987832063,2024,,P_TEL
1,2,818163,2,2,35590719,35590720,2000,320000,2003,320480,0,,,,,,4,,0,,28079b24-cce4-4e61-a850-d162adca7eaf,CSFgnnoc2,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2460,9011582122095556,P_TEL,P_INT_Miami
1,2,818164,2,2,35590722,35590723,7920,1267200,7919,1267040,4,,,,,,2,,0,,94ba4c68-9c61-4ebf-9435-92a89486948c,CSFgnnoc2,10.2.30.113,CS=0.08;SCS=0.06,,StandAloneCluster,2460,904142678261,P_TEL,P_TEL
1,2,818165,2,1,35590724,35590727,,,,,,,,,,,,,,,a022e0cb-0532-44ca-99dc-df8c2abf4bc9,10.2.23.30,UCCX_3391200,,,StandAloneCluster,5114110070,3391200,,P_TEL
1,2,818165,2,2,35590724,35590729,,,,,,19260,3081600,19264,3082240,0,,2,,0,b2952895-838c-4c7f-bb9f-623674ab460d,10.2.23.30,CSFgnnoc2,,CS=0;SCS=0,StandAloneCluster,5114110070,2024,,P_TEL
1,2,818169,2,2,35590737,35590738,84347,13495520,84280,13484800,73,,,,,,2,,0,,89c26378-7041-4cb8-ac12-656d7ae2aab2,CSFgnnoc2,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2460,9011582122095556,P_TEL,P_INT_Miami
1,2,818170,2,2,35590740,35590741,12828,2052480,12830,2052800,0,,,,,,2,,0,,5f21c2ad-a171-4974-90e7-4629c4943514,CSFgnnoc2,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2460,9011582122095556,P_TEL,P_INT_Miami
1,2,818171,2,1,35590743,35590744,86,14792,84,14448,0,84,13440,83,13280,0,2,0,0,20,509c6860-673c-4791-8199-5631b323de1f,SEP00260B5C2E86,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,4154,3391000,P_TEL,P_TEL
1,2,818177,2,2,35590755,35590756,,,,,,1328,228416,1317,226524,0,,1,,0,e8375614-117e-4d8b-af37-3738a29da346,10.2.30.37,SEPE80462EAB3E6,,MLQK=4.5000;MLQKav=4.4687;MLQKmn=4.3928;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0035;CS=2;SCS=0;MLQKvr=0.95,StandAloneCluster,21974686104,0360,,P_TEL
1,2,818178,2,2,35590757,35590758,8074,1388728,8073,1388556,0,,,,,,1,,0,,325c60ff-d9ff-4e9f-8049-79313b9af650,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4968;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,940020022,P_TEL,P_LOCAL_Rio
1,2,818182,2,2,35590766,35590767,16057,2569120,16061,2569760,0,,,,,,1,,0,,49cdf235-8496-4727-92e5-ff655b0b4c15,CSFgnnoc3,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2462,9011584166367465,P_TEL,P_INT_Miami
1,2,818192,2,2,35590785,35590786,4615,738400,4618,738880,0,,,,,,1,,0,,803dbf4c-7b20-4642-aa92-b9707efb71d8,CSFgnnoc3,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2462,9011584166367465,P_TEL,P_INT_Miami
1,2,818193,2,2,35590788,35590789,1541,265052,1540,264880,0,,,,,,1,,0,,7238516d-b437-4cb6-bbd5-e26a090d38b1,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4794;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9964986623,P_TEL,P_MOV_Rio
1,2,818194,2,2,35590790,35590791,,,,,,12409,2134348,12406,2133832,0,,2,,0,a68060b6-bbae-48a1-b041-91204745b387,10.2.30.37,SEPE80462EAB3E6,,MLQK=4.5000;MLQKav=4.4912;MLQKmn=4.3874;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0033;CS=5;SCS=0;MLQKvr=0.95,StandAloneCluster,21974686104,0360,,P_TEL
1,2,818199,2,2,35590799,35590800,42535,6805600,42541,6806560,0,,,,,,2,,0,,a4a16f88-a9aa-48b0-b545-0140accb0efe,CSFgnnoc3,10.2.23.30,CS=0;SCS=0,,StandAloneCluster,2462,9011584166367465,P_TEL,P_INT_Miami
1,2,818201,2,2,35590804,35590805,609,97440,610,97600,0,,,,,,3,,0,,b8b56e59-7c40-416f-b168-141c52b83fc6,CSFlantonio,10.2.30.37,CS=0;SCS=0,,StandAloneCluster,0380,908000247766,P_TEL,P_FREE_Rio
1,2,818202,2,2,35590806,35590807,1643,282596,1642,282424,0,,,,,,2,,0,,e6ee01ed-7c53-43d5-9089-7ed9895765f6,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4975;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9972892173,P_TEL,P_MOV_Rio
1,2,818203,2,2,35590808,35590809,1299,223428,1299,223428,0,1301,223772,1298,223256,0,0,0,0,0,3350bb46-c24f-4180-b832-c48543d6806c,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,818205,2,1,35590812,35590815,,,,,,,,,,,,,,,c7358042-201e-4b4e-9737-d5dfab07c6bd,10.2.30.113,UCCX_3391206,,,StandAloneCluster,2122095549,3391206,,P_TEL
1,2,818204,2,2,35590810,35590811,21740,3478400,21741,3478560,0,,,,,,4,,0,,cb8280c1-14ca-4889-b197-85478f458eb9,CSFlantonio,10.2.30.37,CS=0;SCS=0,,StandAloneCluster,0380,908000240197,P_TEL,P_FREE_Rio
1,2,818206,2,2,35590818,35590819,10671,1835412,10670,1835240,0,,,,,,1,,0,,6bd0a133-a65e-424e-9f81-f03f6afe2f95,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4982;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,940020022,P_TEL,P_LOCAL_Rio
1,2,818205,2,2,35590812,35590816,,,,,,0,0,0,0,0,,0,,0,05b8106a-55e3-4230-914f-232a1521ec47,10.2.30.113,CSFgnnoc3,,CS=0;SCS=0,StandAloneCluster,2122095549,2024,,P_TEL
1,2,818218,2,2,35590839,35590843,,,,,,,,,,,,,,,3bb44371-66af-41fc-b10a-4cd50d133947,CSFgnnoc3,10.2.30.113,,,StandAloneCluster,2462,904122152163,P_TEL,P_MOV_Caracas
1,2,818205,2,2,35590812,35590843,,,,,,,,,,,,,,,7570cf65-e057-46db-94cf-e4b643a311bc,10.2.30.113,10.2.30.113,,,StandAloneCluster,2122095549,904122152163,,P_MOV_Caracas
1,2,818220,2,1,35590846,35590849,,,,,,,,,,,,,,,acc06e80-dca9-4df1-84cb-3af61964bf9c,10.2.30.113,UCCX_3391207,,,StandAloneCluster,4142678261,3391207,,P_TEL
1,2,818219,2,2,35590844,35590845,17269,2763040,17177,2748320,95,,,,,,3,,0,,afe3e430-0394-4d7e-9d4e-0258f5c36b2d,CSFlantonio,10.2.30.37,CS=0;SCS=0,,StandAloneCluster,0380,940042757,P_TEL,P_LOCAL_Rio
1,2,818220,2,2,35590846,35590850,,,,,,3700,592000,2362,373939,0,,0,,0,d29e5cfd-f701-4fda-acb7-89faa01d186c,10.2.30.113,CSFgnnoc3,,CS=0;SCS=0,StandAloneCluster,4142678261,2024,,P_TEL
1,2,818213,2,2,35590833,35590834,,,,,,49783,8562676,49771,8560612,0,,2,,0,21a4fda9-aa8a-46ec-829f-a5fe865e837b,10.2.30.37,SEPE80462EAB3E6,,MLQK=4.5000;MLQKav=4.4873;MLQKmn=3.8339;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0570;CS=14;SCS=1;MLQKvr=0.95,StandAloneCluster,21974686104,0360,,P_TEL
1,2,818222,2,2,35590854,35590855,2490,428280,2469,424668,0,2466,394560,2471,424840,0,0,0,0,1,cf4a0a0f-7787-4cf4-a121-d7eee6a35644,SEPE80462EA7331,SEP700B4F90DFB8,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,CCR=0.0004;ICR=0.0000;ICRmx=0.0033;CS=2;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,StandAloneCluster,3313,3374,P_TEL,P_TEL
1,2,818223,2,2,35590856,35590857,2028,348816,2029,348988,0,2030,349160,2027,348644,0,0,3,0,0,4fcd7db2-5be1-48d3-98e2-e8048cb081f1,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,818224,2,2,35590858,35590859,1673,287756,959,164948,674,,,,,,3,,0,,56a5a0dd-d4c0-4f21-8409-063a6ee6df34,SEPE8046213BFB0,BOTCRUTIS,MLQK=2.0000;MLQKav=2.0312;MLQKmn=2.0000;MLQKmx=2.4187;ICR=0.3465;CCR=0.4161;ICRmx=0.9599;CS=31;SCS=30;MLQKvr=0.95,,StandAloneCluster,0372,0328,P_TEL,P_TEL
1,2,818225,2,1,35590861,35590864,,,,,,2417,386720,2414,386240,0,,3,,20,aeab7841-d6f3-4d7c-9028-32d7bf4cd534,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,5012323318,3391000,,P_TEL
1,2,818227,2,1,35590868,35590871,2251,387172,2063,354836,151,,,,,,137,,0,,c3aa705c-bd78-429c-95ce-0a52231bbd2e,SEP00260B5C3487,UCCX_3391208,MLQK=4.5000;MLQKav=3.4926;MLQKmn=2.5151;MLQKmx=4.5000;ICR=0.0000;CCR=0.0757;ICRmx=0.5333;CS=9;SCS=7;MLQKvr=0.95,,StandAloneCluster,4152,3391208,P_TEL,P_TEL
1,2,818227,2,2,35590868,35590872,,,,,,2184,349440,2202,352320,0,,8,,0,cf4bbe30-7c6a-4140-ae0a-3ff7b9ee16ea,SEP00260B5C3487,CSFgnnoc,,CS=0;SCS=0,StandAloneCluster,4152,2024,P_TEL,P_TEL
1,2,818229,2,2,35590876,35590877,1309,225148,1186,203992,104,,,,,,3,,0,,5c2c0893-91ba-40cb-b51b-27d66ba18a8c,SEPE8046213BFB0,BOTCRUTIS,MLQK=2.6948;MLQKav=3.2687;MLQKmn=2.6440;MLQKmx=4.2480;ICR=0.1103;CCR=0.0710;ICRmx=0.1839;CS=18;SCS=13;MLQKvr=0.95,,StandAloneCluster,0372,0328,P_TEL,P_TEL
1,2,818230,2,2,35590879,35590880,951,163572,950,163400,0,952,163744,949,163228,0,1,0,0,0,03cc67c4-a7ea-4428-8a55-2102fe855b58,SEPE8046213BFB0,SEPE80462EAB3E6,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0372,0360,P_TEL,P_TEL
1,2,818231,2,2,35590881,35590882,465,79980,466,80152,0,467,80324,464,79808,0,0,0,0,0,52e56012-0fb6-42f4-a303-88691a116f82,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,818232,2,2,35590883,35590884,435,74820,435,74820,0,437,75164,434,74648,0,0,0,0,0,e806c1d3-7039-4c24-a422-994f686176ea,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0017;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,818234,2,2,35590888,35590889,400,68800,379,65188,0,377,60320,382,65532,0,0,0,0,1,39f2209a-2a97-4e19-90fa-f262230e41ef,SEPE80462EA7331,SEP700B4F90DFB8,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=0;MLQKvr=0.95,CCR=0.0016;ICR=0.0000;ICRmx=0.0033;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,StandAloneCluster,3313,3374,P_TEL,P_TEL
1,2,818233,2,2,35590885,35590886,1786,307192,1444,248368,319,,,,,,13,,0,,31b71ba0-a69f-4079-8aec-5468c826f514,SEPE8046213BFB0,BOTCRUTIS,MLQK=2.0000;MLQKav=2.6840;MLQKmn=2.0000;MLQKmx=3.8515;ICR=0.1059;CCR=0.1732;ICRmx=0.4916;CS=27;SCS=24;MLQKvr=0.95,,StandAloneCluster,0372,0328,P_TEL,P_TEL
1,2,818235,2,2,35590890,35590891,684,117648,685,117820,0,686,117992,683,117476,0,0,0,0,0,3a801d35-1f56-41a4-9adf-80d2d25b61ca,SEPE8046213BFB0,SEPE80462EAB3E6,MLQK=4.5000;MLQKav=4.4887;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0372,0360,P_TEL,P_TEL
1,2,818236,2,2,35590892,35590893,2305,396460,2303,396116,0,,,,,,1,,0,,060d06b8-85b7-45d9-8a8f-d22f1c89534a,SEPE8046213BFB0,10.2.30.37,MLQK=4.5000;MLQKav=4.4785;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,0372,908002840182,P_TEL,P_FREE_Rio
1,2,818237,2,2,35590894,35590895,842,144824,843,144996,0,844,145168,841,144652,0,0,1,0,0,514982b6-3164-487e-b0b1-440b9a35d1b5,SEPE80462EAB3E6,SEPE8046213BFB0,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,818244,2,2,35590906,35590907,1293,222396,1289,221708,0,,,,,,1,,0,,320c140b-eff2-4621-b02b-d9a1f2f2ead7,SEPE80462EAB3E6,10.2.30.37,MLQK=4.3901;MLQKav=4.4770;MLQKmn=4.3901;MLQKmx=4.5000;ICR=0.0033;CCR=0.0008;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,818248,2,1,35590914,35590917,,,,,,523,83680,520,83200,0,,3,,20,dc5428e1-b828-4f0b-ab46-b20f760e920d,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,7867655421,3391000,,P_TEL
1,2,818249,2,2,35590919,35590920,,,,,,7,1204,0,0,0,,0,,0,ea56a4a7-5361-40e5-b372-28478ec731b5,10.2.30.37,SEPE80462EAB3E6,,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,21974686104,0360,,P_TEL
1,2,818252,2,2,35590925,35590926,,,,,,1017,174924,644,110768,345,,4,,0,6e69f376-12b4-4119-b722-10c2d8590b72,BOTCRUTIS,SEPE8046213BFB0,,MLQK=2.0000;MLQKav=2.0000;MLQKmn=2.0000;MLQKmx=2.0000;ICR=0.2989;CCR=0.3561;ICRmx=0.4899;CS=20;SCS=19;MLQKvr=0.95,StandAloneCluster,0328,0372,P_TEL,P_TEL
1,2,818253,2,2,35590927,35590928,,,,,,2287,393364,2217,381324,40,,12,,0,48d07747-2f00-4788-90cd-1d0c103b3531,BOTCRUTIS,SEPE8046213BFB0,,MLQK=3.9201;MLQKav=3.9921;MLQKmn=3.4331;MLQKmx=4.5000;ICR=0.0334;CCR=0.0236;ICRmx=0.0866;CS=22;SCS=9;MLQKvr=0.95,StandAloneCluster,0328,0372,P_TEL,P_TEL
1,2,818250,2,2,35590921,35590922,28336,4873792,28303,4868116,0,,,,,,1,,0,,bc16d00c-d839-45d9-8203-560a42520034,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4565;MLQKmn=3.9191;MLQKmx=4.5000;ICR=0.0000;CCR=0.0012;ICRmx=0.0434;CS=15;SCS=5;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,818255,2,2,35590931,35590932,1663,286036,1661,285692,0,,,,,,2,,0,,11ec30c6-4ce5-44e8-902d-8d86821d3946,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4934;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,818256,2,2,35590933,35590934,4132,710704,4137,711564,0,,,,,,1,,0,,36fcc3e1-f803-43f5-9336-452c401ea1c9,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4990;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0039;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,818257,2,2,35590935,35590936,1985,341420,1983,341076,0,,,,,,1,,0,,8cceed70-70c6-4b0f-80a4-7f08feb264de,SEPE80462EAB3E6,10.2.30.37,MLQK=4.4438;MLQKav=4.4909;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
